,Tweet,Bernie,Sentiment_Bernie,Trump,Sentiment_Trump,Clinton,Sentiment_Clinton,Cruz,Sentiment_Cruz,Sarcastic
729,New Hampshire Result Surprised Clinton https://t.co/uyQJiiNAPp,0,0,0,0,1,2,0,0,0
730,@YourPalVic @gary_lankford @Texas4Cruz This is your Ted Cruz: https://t.co/8r5fMxTLY7,0,0,0,0,0,0,1,2,0
731,Longest-serving #Woman in the #House makes her case for #Bernie #Sanders https://t.co/jvxuqHbhwN via @BostonGlobe,1,1,0,0,0,0,0,0,0
732,#DemDebate: Hillary Clinton and Bernie Sanders clash over Obama in debate https://t.co/0mRYCF28LU https://t.co/I7lCtKGsuN,1,2,0,0,1,2,0,0,0
733,RT @lr3031 RT @AngelsCame04 RT @JoLissa13 RT @ChuckNellis Trump Wrote Iraq WMDs Were Threat Year Before Bush Took Office https://t.co/z7VT7FVIzV ó,0,0,1,2,0,0,0,0,0
734,RT @grammy620 #Cruz is just a polictian who will say or do anything to get elected. So sorry to have found that out. #Disappointed I'll stick with #Trump.,0,0,1,1,0,0,1,3,0
735,@mikemerc57 Cruz hates Republicans in Congress.,0,0,0,0,0,0,1,2,0
736,Madeleine Albright Defends Her Hillary Clinton Remarks#time_magazine https://t.co/HpRvv1Al4C https://t.co/VrLb8ExQ2B,0,0,0,0,1,2,0,0,0
737,RT @TheAtlantic Bernie Sanders's revolution needs a better plan https://t.co/obGJ1cm8q2 https://t.co/SjKvmhQqZd,1,3,0,0,0,0,0,0,0
738,RT @RealJamesWoods Only a #Clinton... https://t.co/amW4mPetpH,0,0,0,0,1,2,0,0,0
739,Has Larry David's impression on #SNL helped Bernie Sanders? https://t.co/koC9AibfYP https://t.co/XycK7aHSRH,1,2,0,0,0,0,0,0,0
740,"Morgan Freeman narrates ad for Hillary Clinton. The iconic actor explains his decision to @CNN's @donlemon, 9p ET
https://t.co/mWwT53EIc0",0,0,0,0,1,2,0,0,0
741,Donald Trumpês GOP foes: He sounds like Michael Moore... https://t.co/hSjmdviawE #jebbush,0,0,1,2,0,0,0,0,0
742,"RT @TimAlberta With record-shattering 73% of SC GOP voters identifying as evangelicals, Cruz's theory of a faith-based southern firewall about to be tested",0,0,0,0,0,0,1,2,0
743,Debunking anti-Cruz myths (video) https://t.co/3PsHdfNON7 #tcot #CruzCrew #Cruz2016 #teaparty #WakeUpAmerica,0,0,0,0,0,0,1,1,0
744,Email Shows Hillary Ordering Aide To «Remove The Headingê From Sid Blumenthal Message: https://t.co/QBVr1kBUMz https://t.co/zAr0LSI1AI,0,0,0,0,1,3,0,0,0
745,"RT @newtmastilinski who would u rather be president
rt for sportacus, fav for donald trump https://t.co/7mL7qM8dLO",0,0,1,3,0,0,0,0,1
746,"Donald Trump is scary. When he first announced his candidacy, I admit I fell for the celebrity. I went to his... https://t.co/VbLV3GRmsy",0,0,1,3,0,0,0,0,0
747,"RT @FDRLST Cruz And Rubio Need To Fire At Trump, Not Each Other, @rclu writes. https://t.co/qD8aPquoCr",0,0,1,3,0,0,1,2,0
748,Can't wait until new campaign ads in South Carolina showing Trump calling GWBush a liar about WMDs- hope they add Trump mocking John McCain,0,0,1,2,0,0,0,0,0
749,RT @maggieNYT The general denial I'm still getting from GOP elites about the strong position Trump is in to be their nominee is pretty amazing,0,0,1,2,0,0,0,0,0
750,RT @funkinatrix Bernie has said it since day one: He canêt do this alone. This is our movement.  #AmericaTogether https://t.co/0UmR86tCy4,1,1,0,0,0,0,0,0,0
751,"RT @MashableNews .@POTUS: ""I continue to believe Mr. Trump will not be president"" https://t.co/caR9UWo5ww",0,0,1,3,0,0,0,0,0
752,"Bernie Sanders is still not on the ballot in Pennsylvania, New Jersey, Montana or Delaware #votetogether https://t.co/8Mz9suGe7t",1,1,0,0,0,0,0,0,0
753,#Breaking144 The Latest: Sanders Feels Ready to Take on Trump: The Latest: Sanders feels ready to... https://t.co/TTHgPnEDRE #AceNewsDesk,1,1,1,2,0,0,0,0,0
754,Deion Sanders -- I'm Really Worried About Kanye - https://t.co/z92yx55R1y - #Articles https://t.co/XNRhC7VnLn,0,0,0,0,0,0,0,0,0
755,"RT @KellyRek If you or I were to have done that, the #FBI would immediately have us to be arrested. (#Hillary is ""above the law"")
https://t.co/55gDVuyzMx",0,0,0,0,1,3,0,0,0
756,Praise the Lord and pass the poker chips...  #LasVegas #Hillary #Sanders https://t.co/gbcv4D85LC,1,2,0,0,1,2,0,0,0
757,RT @claytons1952171 Hillary Clinton's daughtets father-in-law owes millions in restitution He spent two terms in Congress and one term in Federal Prison,0,0,0,0,1,3,0,0,0
758,"RT @TMZ LIVE on #Periscope: Let's talk #Beyonce, #SB50, Lamar Odom, Trump & more!  https://t.co/wQOnXqSu83",0,0,1,2,0,0,0,0,0
759,Christie is suspending campaign after talk with Trump. Cabinet deal made. Secretary of ....? #Election2016,0,0,1,2,0,0,0,0,0
760,RT @ForecasterEnten YouGov has Clinton +19 in SC... With a margin of error of +/- 8.7%. Trump +22 over Cruz... with an MoE of +/-5.7% https://t.co/NiLMLajHcv,0,0,1,2,1,2,1,2,0
761,"@GhostOfGustav Lmfao who'd you piss off? See you've been pissing on Hillary, Bernie, Kayne & Cruz a lot. One them musta bit your ass lmao",1,2,0,0,1,2,1,2,0
762,Again: horserace media pls stop debating whether Trump can win. He can. Question is: should he? A: no. https://t.co/IKfevhhvrx @FrankBruni,0,0,1,3,0,0,0,0,0
763,Toyota owners seem to love putting Bernie Sanders bumper stickers on their cars...I need to put some neutral stickers on muh Camry yo....,1,2,0,0,0,0,0,0,0
764,"Trump supporters have nothing left but to tweet Cruz is a liar. 

When you follow the guy with the bull horn.",0,0,1,3,0,0,1,2,0
765,@HarrietBaldwin The GOP is killing itself;/  So sad....smh  And Cruz holds the KNIFE.,0,0,0,0,0,0,1,3,0
766,"@CPWatson2 If there's a Trump landslide 2nite, we'll c if that cahanges",0,0,1,2,0,0,0,0,0
767,"RT @Cameron_Gray #MSNBCTownhall Sanders just said he was going to make Wall Street pay the $70 billion it will cost for free college

That's not crazy at all",1,3,0,0,0,0,0,0,1
768,RT @johnspatricc The One Donald Trump Policy South Carolina Republicans... #DonaldTrump https://t.co/rchwC4Z0lf,0,0,1,2,0,0,0,0,0
769,"What Democratic race? After Hillary's Nevada win, the media are back to inevitability https://t.co/rwsvZgHeHi via @HowardKurtz @MediaBuzzFNC",0,0,0,0,1,2,0,0,0
770,Trump vs. Sanders? https://t.co/GHBgmd4aXL | Getty https://t.co/ytNL111gcP,1,2,1,2,0,0,0,0,0
771,"RT @MashableNews .@POTUS: ""I continue to believe Mr. Trump will not be president"" https://t.co/caR9UWo5ww",0,0,1,3,0,0,0,0,0
772,"Breaking: Ted Cruz overtakes Donald Trump in a WSJ/NBC News poll, gaining a two-point lead  https://t.co/cmlTeqWiIx",0,0,1,2,0,0,1,2,0
773,Chamber President Assures Businesses That Hillary Will Support TPP https://t.co/13uGLT7Vnw via @YouTube,0,0,0,0,1,2,0,0,0
774,"The key clash between Hillary and Bernie on Wall Street. 

Watch: https://t.co/OWgw6Phvtu",1,2,0,0,1,2,0,0,0
775,Donald Trump's private jet makes emergency landing in #Nashville https://t.co/LA8YcfelEm https://t.co/J4bW38a3oU,0,0,1,2,0,0,0,0,0
776,".@tedcruz attacks Trump ahead of #SuperTuesday, where they'll battle for Evangelical voters https://t.co/IwVLUb8p7R https://t.co/kjyUjqSkA7",0,0,1,2,0,0,1,2,0
777,Actor who plays Luke Skywalker helps Clinton raise $130.4 million in January https://t.co/6bnYZgkcYY https://t.co/uZUq0FJbX3,0,0,0,0,1,2,0,0,0
778,RT @princessdreyaa It's honestly so scary the fact trump can win,0,0,1,3,0,0,0,0,0
779,#RT #Follow #Sports Josh Norman fires back at Broncos WR Sanders for 'spotlight' remark -ó https://t.co/eKOayCLniM https://t.co/W3t7Mwmafv,0,0,0,0,0,0,0,0,0
780,"RT @EdwardGLuce Trump is wrong. China is far from having ""absolute control"" over North Korea.",0,0,1,3,0,0,0,0,0
781,"RT @GuyCodes RT for Puppy Monkey Baby

Like for Hillary Clinton https://t.co/c9ZCvEIb0B",0,0,0,0,1,3,0,0,1
782,RT @paulkrugman Paul Krugman Confronts His Bernie Bro Critics https://t.co/qR8yH5m8Y9 via @thedailybeast,1,2,0,0,0,0,0,0,0
783,Aaron Carter endorses Donald Trump for President and fans freak out https://t.co/eaNvjrpTJ5 https://t.co/n2vIHVTX7I,0,0,1,2,0,0,0,0,0
784,"RT @heatherwilhelm ""Trump...resembles a campus crybaby who has wandered out of his 'safe space.'"" Must-read by @GeorgeWill : https://t.co/Q33PT1KFtJ",0,0,1,3,0,0,0,0,0
785,Cruz Campaign Panics As Favorability Rating Declines https://t.co/LIVB3Ctsi5 via @po_st #SCprimary #GOP #NV #FL #TX #Cruz #poll #notTED,0,0,0,0,0,0,1,3,0
786,"RT @PhilipRucker Some major GOP donors are fatalistic: ""The people who talk about stopping Trump are smoking something."" https://t.co/GAblxxcLAk",0,0,1,3,0,0,0,0,0
787,RT @Sir_Ravis If you support Trump I have to assume you're either unintelligent or incapable of any sort of compassion,0,0,1,3,0,0,0,0,0
788,@tedcruz @CNN TED CRUZ wins IOWA!!! https://t.co/BWNNnO9mqe,0,0,0,0,0,0,1,1,0
789,"RT @nytopinion Either Trump can't mental fact-check, or he has about as much political courage as a rabbit. https://t.co/NljUxxi3BU",0,0,1,3,0,0,0,0,0
790,RT @FoxNews Christian conservatives defend Trump after Pope's comments on candidate's faith | https://t.co/8bUDFaZk4R https://t.co/4fOYOdQosA,0,0,1,1,0,0,0,0,0
791,"person at Ted Cruz townhall in NH being rude, not letting him answer the question. Ted handling very well. Bravo!",0,0,0,0,0,0,1,1,0
792,@lurkingsmirking @reddroostermann Yes they will be all over this...glad Hillary & Bernie will have time for thoughtfulness b4 jumping in,1,2,0,0,1,2,0,0,0
793,"RT @markfollman Are the Koch bros about to declare war on Trump? ""Everything is on the table,"" a Koch official tells @DanielSchulman https://t.co/lYPviOfFhF",0,0,1,2,0,0,0,0,0
794,RT @Johnatsrs1949 ==================>  I Don't Care What They Do Or What TheY Say.... I Am Voting 4 President Trump ! https://t.co/LfwsdqRLYa,0,0,1,1,0,0,0,0,0
795,RT @VIralBuzzNewss Monthly bill Clinton's Legacy Haunts the Democratic Discussion -  https://t.co/r1zgaFc5Iz,0,0,0,0,1,3,0,0,0
796,Who do you think won the CBS News South Carolina Republican debate? https://t.co/IWdmfJt2jW Trump,0,0,1,1,0,0,0,0,0
797,"RT @BillKristol Les jeux sont faits.
SC prediction: Trump, Cruz & Rubio in virtual dead heat at 26%. Kasich 10, Bush 7, Carson 5.",0,0,1,2,0,0,1,2,0
798,"Jill Sobule ""The Democratic Socialist Marching Song"" Bernie Sanders Rally 1-6-16 https://t.co/2e82LKVl6W",1,2,0,0,0,0,0,0,0
799,Republicans need to treat Donald Trump as the front-runner: https://t.co/WfzR8Fsasn https://t.co/RslibcYCRz,0,0,1,2,0,0,0,0,0
800,"Cruz, Rubio scrambling to catch Trump ahead of Super Tuesday https://t.co/LbzJyi0Wd5 https://t.co/cH3xdh7wMg",0,0,1,2,0,0,1,2,0
801,Cruz camp hears Jeb! has suspended his campaign https://t.co/l9EoOTgd9Q,0,0,0,0,0,0,1,2,0
802,"RT @JoshuaGreen If nothing else, Jeb has really figured out how to get under Trump's skin",0,0,1,2,0,0,0,0,0
803,"RT @AG_Conservative Supporters should be mad at Cruz and his allies for running such a dirty and dishonest campaign, not at those who point it out.",0,0,0,0,0,0,1,3,0
804,RT @thehill Nikki Haley baffled by Christie's unexpected Trump endorsement https://t.co/8jseZs0ckA https://t.co/JebsoHUZr9,0,0,1,2,0,0,0,0,0
805,@PatriotPretty Cruz. All the way. No one else comes close. @PatriotPretty @KIR_bigg50,0,0,0,0,0,0,1,1,0
806,#Celeb «Fuller Houseê Cast Has Heart-to-Heart with «Donald Trumpê _ Watch Here!... https://t.co/tLHVzLrzCB https://t.co/Le8xzV1sos,0,0,1,2,0,0,0,0,0
807,RT @CCPAC4Cruz Ted Cruz says he will ABSOLUTELY filibuster any nominee for the Supreme Court by Obama!! https://t.co/zyDfhy3xkQ,0,0,0,0,0,0,1,1,0
808,"NPR - Liar, Liar, Pants On Fire? Cruz Hopes To Overcome Bitter Accusations With Faith https://t.co/WfZ7glR26C",0,0,0,0,0,0,1,3,0
809,RT @TheBrandonMorse Hillary at the groundbreaking ceremony for the Goldman Sachs world headquarters in 2005. https://t.co/NGkJ3JHmu2,0,0,0,0,1,2,0,0,0
810,"RT @phil_hellmuth PIC: here are the real odds of who will be next President.  Clinton is even money to win, Rubio is 11/4 to win. https://t.co/e1tEt8kqrP",0,0,0,0,1,2,0,0,0
811,"RT @WayneDupreeShow Trump: If Cruz gets the nomination, they're going to sue his ass off! https://t.co/e0lUlMll2T #TeamTrump #TrumpTrain #Trump2016 #cspan",0,0,1,1,0,0,1,3,0
812,"RT @PolicyMic CNN cites Trump official who reports _jaw-dropping, record-breaking turnout.” #NHPrimary",0,0,1,1,0,0,0,0,0
813,Good twitter essay on the origins of the Trump crisis in GOP -- I agree with about 90% of it.  https://t.co/1C57THTYz9,0,0,1,2,0,0,0,0,0
814,Clinton vs. Sanders: Hillary Clinton and Bernie Sanders are turning up the heat ahead of their d... https://t.co/5UrcwUjZII #MuhamadJabal,1,2,0,0,1,2,0,0,0
815,Donald Trump Sending me back to Canada ?? Free Heath Care BabbbYyy,0,0,1,3,0,0,0,0,1
816,"@robgillezeau But yes, by supporting middle-class programs over redistributive ones, you're correct Bernie's probably on right of soc-dem",1,2,0,0,0,0,0,0,0
817,"RT @SDzzz Susan Sarandon gets in Dolores Huerta's face, harasses Hillary voters and gets busted by Caucus Chair. 6m https://t.co/Q9UgzdLoT2 #NVCaucus",0,0,0,0,1,2,0,0,0
818,"RT @SusanSarandon These 10 questions help voters decide who shares THEIR values, #Bernie or #Hillary! https://t.co/kVhB5JzwQi #Iowa #caucus",1,2,0,0,1,2,0,0,0
819,Trump asks whether Obama would have skipped Scalia's funeral if it was in a mosque https://t.co/OlroSaiv7d | AP https://t.co/fXX1JbpoMK,0,0,1,2,0,0,0,0,0
820,"RT @MrOffender I can't stand being around you!

Me: WOW, because I support Trump!?

(She gets upset and leaves, stepping over the bodies of dead Mexicans.)",0,0,1,1,0,0,0,0,1
821,RT @Eating RT if you think this mozzarella stick would be a better president than Donald Trump. https://t.co/xwXui5MeYr,0,0,1,3,0,0,0,0,1
822,The Latest Cruz-Rubio Spat Is Very Strange https://t.co/vEXtLJHzEE,0,0,0,0,0,0,1,3,0
823,"""Iowa Takeaways: Trump Can't Meet Hype, Clinton Underwhelms"" by THE ASSOCIATED PRESS via NYT https://t.co/rHtOg17MmQ",0,0,1,3,1,3,0,0,0
824,"RT @alexmenamiami Surprise: Among #Muslim #Republicans, Donald #Trump is No. 1 https://t.co/9ukCUbLQYA",0,0,1,1,0,0,0,0,0
825,"RT @JohnFugelsang Guys, this wasn't just a victory for Donald Trump; it was a victory for misogynists and racists everywhere.",0,0,1,3,0,0,0,0,1
826,"The Fantastical, Impossible Promises of Trump and Sanders: New at Reason https://t.co/8IAQBYE9Md",1,3,1,3,0,0,0,0,0
827,Kendall Jenner Endorses Hillary Clinton With a Marc Jacobs Tee https://t.co/8hiw4EGqCT https://t.co/8snsp6BMXl,0,0,0,0,1,2,0,0,0
828,"RT @DineshDSouza I TRIED...I REALLY TRIED: Hillary says she has always ""tried"" to tell the truth--this may be her biggest lie of all https://t.co/WjhmC3NJpt",0,0,0,0,1,3,0,0,1
829,RT @Slate Watch Bernieês fervid denunciation of an anti-gay congressman†in 1995. https://t.co/tsIG6zMj3x https://t.co/CqjO6vs9LF,1,2,0,0,0,0,0,0,0
830,"New Hampshire winners Trump, Sanders would seek to end NAFTA https://t.co/eO5cd3hDCT https://t.co/avszALM4xN",1,2,1,2,0,0,0,0,0
831,RT @Bipartisanism JUST IN: Trump Lawyers Doing Anything They Can To Silence Staffer That Accused Him Ofó https://t.co/O9lKJ9UkNq https://t.co/6d6TptHL4w,0,0,1,3,0,0,0,0,0
832,"Ironically, Mrs. Clinton was drinking tequila, crème de cassis, lime juice and ginger beer. https://t.co/DfBh0tK6y5 https://t.co/JwBCcXipAj",0,0,0,0,1,2,0,0,1
833,"RT @ZaidJilani When Hillary Clinton voted to bail out Wall Street in 2008, I don't recall her objecting to free stuff.",0,0,0,0,1,3,0,0,0
834,"Since Donald J. Trump supporters trend blue collar and low income, Will you buy some white people some damn Droids? https://t.co/1zGlG4ORU1",0,0,1,2,0,0,0,0,1
835,@darekjohansen He's not. Trump would be wealthier if he had never gone into business.,0,0,1,2,0,0,0,0,0
836,"RT @RBesier Gotta feel sorry for Trump, mean people keep reporting all the lies he's told.
#AlwaysTrump 
#NeverTrump https://t.co/1LEnPPFrDQ",0,0,1,3,0,0,0,0,1
837,"RT @kirkz2006 @Ricky_Vaughn99 @Rockprincess818 ARG poll: Trump 34, Rubio 14:

https://t.co/VNrHFHal8d",0,0,1,2,0,0,0,0,0
838,I'm 100% willing to believe Trump would be a great guy to have for an international negotiation. I'd still rather have a cow as president.,0,0,1,3,0,0,0,0,0
839,"Are we going to hold the media accountable for booking the Stump For Trump women? Like, are we really letting this fly?",0,0,1,2,0,0,0,0,0
840,"RT @SabrinaSiddiqui National Right to Life says Cruz's attacks on Rubio over Planned Parenthood are ""inaccurate and misleading."" https://t.co/Ao5DlXCaiW",0,0,0,0,0,0,1,3,0
841,RT @politico Harry Belafonte endorses Bernie Sanders https://t.co/EzOk7Kr93j | Getty https://t.co/x9cCtYoMU0,1,2,0,0,0,0,0,0,0
842,"#Cruz consistently polls 20 points lower than #Trump but says Trump can't win the General Election. Cruz can't win the Primary, so....",0,0,1,2,0,0,1,3,0
843,"Clinton: every progressive economist says Sanders tax/spending programs ""don't add up""",1,3,0,0,1,2,0,0,0
844,Goldman has put its only employee who donated to Donald Trump on leave. https://t.co/GdpM7aPw6G,0,0,1,2,0,0,0,0,0
845,"RT @LMJB ""The Secret Side of Donald Trump"" by GAIL COLLINS via NYT Opinion https://t.co/vvb8by09Yc via @nytimes",0,0,1,2,0,0,0,0,0
846,"RT @cmichaeld2004 ""We are now a DEBTOR NATION (21TRILLION DOLLARS)...THIS ENDS with TRUMP!""",0,0,1,1,0,0,0,0,0
847,"RT @Johnatsrs1949 ====> GET OUT OF R ""HOUSE"" ...  @Obama  @Rubio  @Cruz YOU'RE anti @AMERICA > @TRASH ! @MakeAmericaGreatAgain @TRUMP https://t.co/I1YHNDCwKr",0,0,1,1,0,0,1,3,0
848,Matthews: Bernie Sanders a «Radical Riskê Democrats Wonêt_Take https://t.co/MmX5zekYY5 https://t.co/lZnpwYHmbp,1,3,0,0,0,0,0,0,0
849,"Ted Cruz tells NH reporter that New Hampshire voters are "" Low information voters"" says press is not fair but more states coming.",0,0,0,0,0,0,1,2,0
850,Penelope Cruz looks smoking in Versace: https://t.co/s7j0ipjig5,0,0,0,0,0,0,0,0,0
851,RT @MSNBC BREAKING: Donald Trump is the projected winner of the Republican #NHPrimary https://t.co/rIX58KHtA0 #Decision2016 https://t.co/h5cR2bGtIk,0,0,1,2,0,0,0,0,0
852,Tight Iowa race unnerves Hillary Clinton's campaign. https://t.co/GnINRNNIkB https://t.co/EgjulitUn2,0,0,0,0,1,2,0,0,0
853,NOW ON @GMA: @tedcruz shocks Donald Trump to win the #GOP #IowaCaucus to kick off 2016 Election. https://t.co/plniF9DoUa,0,0,1,2,0,0,1,2,0
854,.@JimGaffigan Colonel Sanders is the role you were born to play ????,0,0,0,0,0,0,0,0,0
855,RT @thegarance Trump called David Duke a Klansman in 2000 but now says he knows nothing about him https://t.co/4JWKBJfUCp https://t.co/1VuxvxF79e,0,0,1,3,0,0,0,0,0
856,RT @slone What @realDonaldTrump did in NH was HISTORY-MAKING! He had the class & decency to congratulate Sanders too. Did Sanders congratulate DT?,1,3,1,1,0,0,0,0,0
857,"@KevinLoftus68 Moderaterna and Kristdemokraterna. 
I guess (Sverigedemokraterna) is like Trump a bit. But its hard to say.",0,0,1,2,0,0,0,0,0
858,RT @berniexhillary lmaoooooo Hillary fell for the thirst trap!!! https://t.co/NaG7pNP6Tt,0,0,0,0,1,3,0,0,0
859,RT @zombeck Chris Matthews is really going hard at Bernie. https://t.co/c6EP3rE9h9,1,2,0,0,0,0,0,0,0
860,Report: «Secretê New York Times interview shows «flexibilityê in Trumpês immigration stance https://t.co/55kLHUmRWB #p2,0,0,1,2,0,0,0,0,0
861,@KHOU @mrsbairds Nasty player Cruz is nightmare for football team,0,0,0,0,0,0,0,0,0
862,"Young blacks more open to Bernie Sanders' White House bid: ORANGEBURG, S.C. (Reuters) - If Democratic hopeful ... https://t.co/g3Zi2RT5MM",1,1,0,0,0,0,0,0,0
863,@NateBell4AR for what it's worth the treehouse hates Cruz w/ the hate of a thousand suns and I sent you their translation y don't u read it,0,0,0,0,0,0,1,3,0
864,RT @ClassicPict Donald Trump v Adolf Hitler https://t.co/TJBmi50MhX,0,0,1,3,0,0,0,0,0
865,@MSNBC Donald Trump will win the republicans nomination and Hillary Clinton on the Democratic side,0,0,1,2,1,2,0,0,0
866,"@TheStalwart ""The failure of Trump's improvisational style show certain immutable facts such as the need for money and organization remain in politics.""",0,0,1,3,0,0,0,0,0
867,"FULL EVENT: Donald Trump HUGE Rally in Tampa, FL at the USF Sun Dome (2-... https://t.co/yjPuJnEeLQ via @YouTube #VoteTrumpSC #SCPrimary",0,0,1,1,0,0,0,0,0
868,#RT #Follow #TopStories Activist who confronted Clinton: 'I wanted her to be confrontedó https://t.co/8mfOM7ZWFQ https://t.co/eaUY34X7m3,0,0,0,0,1,3,0,0,0
869,RT @glennbeck I'm not here..we are not here for Ted Cruz....we are here for the constitution!!! #GlennInSC @tedcruz,0,0,0,0,0,0,1,3,0
870,RT @WarOnDumb What Cam Newton could learn from Trump about the media and second place https://t.co/AX8rsrfJGO The best defense is to be offensive.,0,0,1,3,0,0,0,0,0
871,"RT @DrewMTips So conservative Trump supporters....You going to stick with a guy who can't close the deal or someone who can?

That's the story in SC.",0,0,1,2,0,0,0,0,0
872,"RT @ellencarmichael In a 1990 interview, Donald Trump praised the oppressive Chinese government for its brutality in Tiananmen Square!  https://t.co/deuQpcbW38",0,0,1,3,0,0,0,0,0
873,Hillary was for the Iraq war. Trump and Bernie Sanders were against it. #GOPDebate #FLAPPYTRUMP https://t.co/81v4Y7LOPJ FWBJWOUJWSOB,1,2,1,2,1,2,0,0,0
874,"As Ohio goes, so goes the nation. Only @JohnKasich has what it takes to win Ohio and stop Hillary in November.
https://t.co/AUrSiqCutZ",0,0,0,0,1,3,0,0,0
875,This is what happens when Hillary can't do a quick black dance to show you she cares https://t.co/u3yA8MdwU4,0,0,0,0,1,3,0,0,1
876,9 times #Trump was funnier in real life than any impression of him by Johnny Depp https://t.co/srARSaz2hO https://t.co/xGqouX6fqN,0,0,1,3,0,0,0,0,0
877,"Trump has lost other debates worse than this and come out unscathed, so ó same thing tonight?",0,0,1,2,0,0,0,0,0
878,@morningmika don't forget Bernie voted on that horrible crime bill in the '90s. What concrete has he done in 25 yrs in gov't for PoC?,1,3,0,0,0,0,0,0,0
879,Iêm a young feminist. And I think voting for Bernie Sanders is a feminist act: https://t.co/e6xMeaN2bg https://t.co/c1WSh45dZx,1,1,0,0,0,0,0,0,0
880,RT @Papapishu Donald Trump is a Metal Gear villain. https://t.co/zjvikR6rKm,0,0,1,3,0,0,0,0,0
881,Dozens of newly released Clinton emails now classified https://t.co/lEzjJWOoKo https://t.co/hGM0tImuKZ,0,0,0,0,1,2,0,0,0
882,@hillary_tuttle Sorry about that Hillary!,0,0,0,0,1,2,0,0,0
883,Nate Silver | Why Young Democrats Love Bernie Sanders https://t.co/KKHywYrFMk #tcot #palin,1,1,0,0,0,0,0,0,0
884,"Ted Cruzês tax plan would reduce U.S. revenue by a fifth in 10 years, analysis finds https://t.co/h5f0dHlY1v",0,0,0,0,0,0,1,2,0
885,"RT @tommychong Replace corn crops with hemp. One way to fund Bernie's ""free collage plan"".",1,3,0,0,0,0,0,0,1
886,"RT @JDFoster83 Team Bernie! Plz share this info w/ everyone u can, & join, urself! NO EXCUSES ? THIS IS HOW WE WIN  @People4Bernie  https://t.co/uJvbeQT1N5",1,1,0,0,0,0,0,0,0
887,"RT @ForQ2 Which clown would you rather see as President? retweet for Bozo the clown, Favorite for donald trump @realDonaldTrump http://t.co/J7DkeAhmfk",0,0,1,3,0,0,0,0,1
888,Ex-Mexican leader: Trump like Hitler: Former Mexican President Vicente Fox on Friday kept up his withering cri... https://t.co/T828NVBaIb,0,0,1,3,0,0,0,0,0
889,RT @shawgerald4 @realDonaldTrump TRUMP for POTUS https://t.co/lbYr0n7U2p,0,0,1,1,0,0,0,0,0
890,"RT @TrussElise BEFORE #TRUMP
AMERICANS WERE OFFENDED & APATHETIC 
WITH TRUMP
AMERICANS ARE OPTIMISTIC & FULL OF HOPE
PLEASE VOTE https://t.co/u07Pd9uKzH",0,0,1,1,0,0,0,0,0
891,'The New York Times' apoya a Hillary Clinton en las primarias demÜcratas https://t.co/kiapsYolD4 https://t.co/jaChXOy9mC,0,0,0,0,1,2,0,0,0
892,"RT @JOSreports senior MA House Dem breaks w/ Clinton + establishment, becomes top state elected to #FeelTheBern
 https://t.co/JRIaWGR1Rt",1,1,0,0,1,2,0,0,0
893,"@BringMeThe_Demi people not caring about me who I carw about but then again I am kinda over that but I did get a new fear too, Donald Trump",0,0,1,3,0,0,0,0,0
894,@SunnyJL52 @1776_Liberty_ @sandstock @PaulWDrake Trump's entire business model relies on corruption.,0,0,1,3,0,0,0,0,0
895,@sup_kianna I know. But Trump won. Enough people voted for trump for him to win.,0,0,1,2,0,0,0,0,0
896,"Sanders: _Trump is as you known a well known scientist, a brilliant scientistó” #OutOfContextTweets",0,0,1,2,0,0,0,0,1
897,"RT @MeninistTweet Rt for puppy monkey baby

Like for Hillary Clinton https://t.co/bkllVdRuw4",0,0,0,0,1,3,0,0,1
898,"RT @LeChatNoire4 Bernie Sanders and the Minuteman Militia: ""Progressive Hero"" Voted to Protect Racist Vigilante Border Thugs https://t.co/RcSqT8QJ09
Bundy",1,3,0,0,0,0,0,0,1
899,Trump's campaign manager: _We have a great luxury of having the person that everybody wants to see.” So true.  https://t.co/IIW8oAimsE,0,0,1,1,0,0,0,0,0
900,"@AmyVribot @Bern4prez2016 Agreed. These mothers/widows injustices are too serious to be defiled by Hillary's self-interest,",0,0,0,0,1,3,0,0,0
901,"Note to Trump: how can you ""bomb the oil and take the oil""? #GOPDebate",0,0,1,3,0,0,0,0,0
902,RT @DutchRogers @LindaSuhler @steph93065 HOT DAMN!  Jeff Sessions is on the Trump Train!!!  WOOOOOOOO!!!!   #TRUMP2016 #MakeAmericaGreatAgain,0,0,1,1,0,0,0,0,0
903,"RT @marwilliamson Trump just said to Iowa audience, ""If you see someone about to throw tomatoes at me, beat the crap out of them. I'll pay the legal fees.""",0,0,1,3,0,0,0,0,0
904,RT @maybesea Replaced Trump's eyes with his mouth and it looks the same https://t.co/bN3YRgHvdT,0,0,1,3,0,0,0,0,1
905,"Rubio and Cruz: You're no conservative.

Trump: I am Trump.

https://t.co/TZ5PM5eahk https://t.co/Ir7aGsQ3xJ",0,0,1,2,0,0,1,2,1
906,Just accidentally clicked over to Republican debate _ Ted Cruz said something about a _two-possession game.”,0,0,0,0,0,0,1,2,1
907,"RT @ChuckRossDC Revealed today: State Dept. created classified email account for Hillary, but she never used it https://t.co/EFvUUbZ72S @dailycaller",0,0,0,0,1,3,0,0,0
908,"RT @RevoltPolitic Now we know why Chris Matthews is so Pro-Hillary and anti-Sanders
https://t.co/vrk9NyNnAI",1,2,0,0,1,2,0,0,0
